Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2018-03-26,52.30926513671875,52.56632555070059,50.15008032860988,52.13607420386283,65984000
2018-03-27,49.969444274902344,52.82784800374254,49.50693923683964,52.796086489942425,60816000
2018-03-28,49.88210678100586,50.8651804175994,48.831050096900356,49.7198349266751,77698000
2018-03-29,51.46812057495117,52.00953154308469,49.825532702903686,50.181345719506616,69338000
2018-04-02,50.25181579589844,51.58673088358348,49.339708627750696,50.995695585347455,65068000
2018-04-03,50.552040100097656,50.86567226945512,49.48857648250298,50.42648955121837,51322000
2018-04-04,51.09941482543945,51.24977943610608,49.45186317963616,49.537216818887536,50724000
2018-04-05,51.244808197021484,51.943031453160124,50.816048581015046,51.927152589186726,35836000
2018-04-06,50.11881637573242,51.411546698793046,49.935202343254076,50.77138315355239,40134000
2018-04-09,50.62202072143555,51.837832983258025,50.57785218370761,50.61953704573269,33220000
2018-04-10,51.43635940551758,51.67009369839782,50.38976664103749,51.12669885509428,36620000
2018-04-11,50.86864471435547,51.405092062848084,50.57784269060613,51.213042632389204,34060000
2018-04-12,51.475563049316406,51.84080342477513,50.91778103567387,51.18674869899539,32896000
2018-04-13,51.413536071777344,52.254184558202375,51.12124606564996,51.951971207739305,25410000
2018-04-16,51.91276168823242,52.17726176373882,51.30832746807676,51.88546776108672,29776000
2018-04-17,53.56329345703125,53.84318022826406,52.45814487586732,52.66210537979809,54584000
2018-04-18,53.36627960205078,53.69429891878459,53.12460586736447,53.5459220284732,31126000
2018-04-19,54.06401062011719,54.46398840232525,53.050171211161896,53.050171211161896,39884000
2018-04-20,53.46205139160156,54.32701399614067,53.203007097234256,53.80694528220942,42434000
2018-04-23,53.287872314453125,53.99205491089215,52.93404698665616,53.74293392362876,69590000
2018-04-24,50.74856185913086,52.825369021078025,50.26323043790111,52.56285283583598,128220000
2018-04-25,50.765926361083984,51.415021280640595,50.4691650191451,51.101389119640196,57860000
2018-04-26,51.7743034362793,52.20653864442341,50.63987342636872,51.273585427559595,50926000
2018-04-27,51.185752868652344,52.19066082381925,50.99420318654068,51.88497186815947,40746000
2018-04-30,50.547080993652344,51.5291588217463,50.53318604113238,51.333141552859146,34492000
2018-05-01,51.64726638793945,51.69589872220166,50.15156749478104,50.43393413466236,35326000
2018-05-02,50.917781829833984,51.80755857112997,50.77436471513222,51.31230005016539,34698000
2018-05-03,50.9301872253418,51.14804267801984,50.016592148829915,50.88403856416642,39282000
2018-05-04,52.15591812133789,52.19959067204122,50.520773904358805,50.59818809111484,36892000
2018-05-07,52.57575225830078,52.85067544475037,52.11969870907081,52.2993411382258,34400000
