Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2018-12-07,136.46676635742188,139.8928319500787,135.71204365199878,138.284074141149,21195500
2018-12-10,140.86599731445312,142.0576699236533,138.0456867840542,138.63160548985056,26422200
2018-12-11,141.0944366455078,142.8819536308324,140.12123884630913,142.8819536308324,20300300
2018-12-12,143.49761962890625,146.16896182363112,141.52141858172638,142.08747182876053,23696900
2018-12-13,144.00408935546875,144.83827396073877,142.19672220875788,144.5602174766294,18148600
2018-12-14,143.0606689453125,144.99713897574813,141.5214180969876,142.34566229516082,21785800
2018-12-17,139.21751403808594,143.91469811063763,137.45978816350515,142.0874657007703,24334000
2018-12-18,142.66343688964844,144.91767903176796,138.86000371003462,140.10133248329217,24709100
2018-12-19,132.31573486328125,143.9047795939674,131.58086270331356,140.23044910001016,57404900
2018-12-20,132.474609375,134.62956960236468,129.09820094979673,129.79334207816916,40297900
2018-12-21,124.08323669433594,133.96421193716105,122.5638512976946,132.46469204620433,56901500
2018-12-24,123.19940948486328,128.84001594286272,122.16662292047397,122.24606978922786,22066000
2018-12-26,133.24920654296875,133.30880306059558,125.0167196751772,125.12595722808128,39723400
2018-12-27,133.5868682861328,134.05360921068126,128.77050561917207,131.52129497498996,31202500
2018-12-28,132.2760009765625,134.97713380215694,131.2829378834157,134.40115538977898,22627600
2018-12-31,130.18063354492188,133.7060104560101,129.04854225701968,133.51732604920306,24625300
2019-01-02,134.73880004882812,136.55610741995005,127.66819531541115,128.09522034668402,28146200
2019-01-03,130.82615661621094,136.21848273284752,130.21044710376984,133.75569014191058,22717900
2019-01-04,136.99305725097656,137.04271343860773,132.82219508995496,133.08038605151967,29002100
2019-01-07,137.0923614501953,137.90666529760657,134.96720706161565,136.6057550851361,20089300
2019-01-08,141.5413055419922,142.14707473802136,138.57204093310452,138.91961913603413,26263800
2019-01-09,143.2294921875,143.69623307471448,140.29003378391613,141.9583725827706,22205900
2019-01-10,143.19970703125,143.55721038093398,139.86301415184678,142.08748112242944,16125000
2019-01-11,142.802490234375,144.35166639153093,141.5810267493777,142.15699006693217,12908000
2019-01-14,144.38145446777344,145.5532768942952,140.2900390339963,141.01497090922715,20520300
2019-01-15,147.91676330566406,149.63475843015624,144.97730466573054,144.99715501997423,24069000
2019-01-16,146.5165252685547,148.61188904658937,145.98027785393614,147.9664040832414,18025700
